MhswID,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8,SKS1,SKS2,SKS3,SKS4,SKS5,SKS6,SKS7,SKS8,P1,P2,P3,P4,P5,P6,P7,P8,AMS
123020441,3,3.26,3.27,3.19,3.04,3.59,3.5,4,16,35,60,81,99,116,137,138,99.11,100,95.56,99.82,0,0,0,0,0
123020442,3.42,3.74,3.55,3.52,3.3,3.76,3.67,4,19,38,60,83,103,120,135,139,99.11,100,93.17,89.14,0,0,0,0,1
123020443,3.26,3.42,3.09,3.29,3.48,3.42,3.71,4,19,38,57,78,98,117,141,142,100,100,95.56,98.04,0,0,0,0,0
123060084,3.2,3,3.27,2.57,2.81,2.68,3,3.6,20,37,55,76,95,114,132,137,92.35,89,92.04,97.83,0,0,0,0,0
123060086,3.5,3.42,3.63,3.67,3.67,3.62,3.8,4,20,37,61,82,105,126,136,145,91.61,85.39,92.83,100,0,0,0,0,0
123040498,3.25,3.37,3.85,3.37,3.25,3.18,4,3.8,20,39,59,78,98,117,132,142,95.51,98.9,100,100,0,0,92.86,0,0
133010001,2.11,2.5,2.42,2.55,2,2.23,2.67,3,10,20,42,50,53,64,85,100,85.76,81.62,0,0,0,0,44.04,60.6,1
133010002,2.8,2.94,2.88,2.64,2.22,2.79,3.3,3.17,15,33,57,68,77,91,116,128,95.02,87.1,0,0,0,0,71.71,44.19,0
133010007,2.65,2.67,2.77,2.07,2,1.93,2.67,2.82,18,36,50,61,69,80,97,108,89.61,77.75,0,0,0,0,47.22,53.57,1
133010008,2.11,1.81,3.11,1.67,2,2.27,2.07,2.74,13,18,37,38,46,57,82,101,84.59,68.35,0,0,0,0,60.4,63.1,1
133010004,1.94,2.56,2.56,2.55,2,3,3.2,2.55,11,26,45,56,59,73,95,106,70.03,71.72,0,0,0,0,52.87,64.01,1
133010010,2.6,2.72,2.47,2.88,2.75,2.61,3,2.43,15,33,55,63,77,88,111,125,93.43,88.74,0,0,0,0,70.97,87.61,1
133010011,2.2,2.28,2.56,1.56,2,2.62,2.67,2.8,12,25,38,42,55,68,77,89,70.98,68.21,0,0,0,0,39.66,65.07,0
133010012,3.55,3.5,3.33,3.54,3.92,4,3.7,4,18,34,60,84,111,131,141,143,98.41,98.93,0,0,0,0,87.3,0,0
133010013,2.85,3.11,2.73,2.74,2.7,2.94,3.25,4,18,36,60,76,96,110,132,134,96.03,89.66,0,0,0,0,76.41,0,0
133010015,2.75,3.05,3.09,2.73,3.17,2.95,3.18,4,20,33,60,76,102,119,141,143,99,96.99,0,0,0,0,89.28,0,0
133010018,2.95,2.67,3.05,2.56,2.74,3.1,2.83,3.19,18,31,56,71,94,113,131,144,89.68,82.9,0,0,0,0,77.58,67.73,0
133010019,2.3,2.56,2.76,2.44,2,2.38,3,3.6,15,31,56,65,78,86,94,99,70.04,50.29,0,0,0,0,29.64,59.41,1
133010020,2.65,3.17,2.95,2.32,3.3,3.52,3.5,3.67,13,28,50,64,88,109,138,147,90.84,95.52,0,0,0,0,95.23,33.33,0
133010021,2.85,3,2.64,2.59,2.53,3.62,3.22,4,16,28,55,72,88,109,127,132,94.55,84.37,0,0,0,0,58.33,57.99,0
133010022,3.8,4,3.71,3.76,3.91,4,4,4,21,39,63,88,111,125,138,144,100,99.81,0,0,0,0,90.55,0,0
133010025,2,2,2.75,2.08,4,2.44,2.62,2.43,10,23,43,52,57,70,92,106,58.44,58.63,0,0,0,0,44.75,46.87,1
133010024,3.65,3.72,3.59,3.73,4,4,4,4,21,39,63,83,106,128,144,150,97.24,99.11,0,0,0,0,99.58,0,0
133010027,3.05,3.78,3.09,3.14,3.91,4,3.63,4,18,36,52,69,101,122,143,147,97.04,94.02,0,0,0,0,86.54,0,0
133010030,3.28,3.56,2.77,2.67,2.87,3.38,3.69,4,18,36,60,82,108,122,138,144,94.49,94.2,0,0,0,0,84.4,0,0
133010031,2.1,3.22,3.45,2.53,2.6,3.53,3.45,3.25,8,23,44,57,84,100,129,138,94.01,90.54,0,0,0,0,92.72,85.71,0
133010032,2.85,3.61,3.18,3.27,3.3,3.38,3.18,4,13,31,60,80,103,119,138,144,94.01,99.81,0,0,0,0,84.68,0,0
133010039,3.05,3.28,2.83,2.86,2.86,3.56,2.82,3,18,36,59,76,94,110,132,135,96.03,95.56,0,0,0,0,94.76,23.8,0
133010042,2.44,3.11,2.42,2.56,2.58,3.14,3.27,3.57,13,31,48,62,83,97,120,134,95.82,94.95,0,0,0,0,77.11,81.47,0
133010043,3.2,3.56,3.42,3.46,3.62,4,4,4,18,36,65,87,108,131,136,138,98.04,97.06,0,0,0,0,90,0,0
133010044,3.5,3.78,3.54,3.58,3.92,3.87,3.57,4,18,36,62,84,108,131,138,140,98.99,99.82,0,0,0,0,78.57,0,0
133010049,2.5,3.17,2.73,2.27,2.36,2.88,2.81,3.1,13,31,53,61,74,88,119,126,91.1,89.97,0,0,0,0,75.38,76.42,0
133010051,2.38,2.39,2.42,1.5,2.8,2.44,2.83,3.36,8,23,45,46,54,70,94,108,76.75,72.35,0,0,0,0,60.21,76.84,0
133010050,2.6,3.11,2.94,2.68,2.83,3.65,3.05,2.5,16,31,49,60,85,102,129,132,94.23,83.45,0,0,0,0,79.36,83.33,0
133010052,2.95,3,3.05,3.09,2.52,3.68,3.21,3.57,15,30,52,74,95,114,133,144,90.95,93.78,0,0,0,0,89.08,85,0
133010055,2.8,3.06,2.74,2.11,2.35,3.29,2.26,2.88,13,28,52,62,71,88,114,119,95.56,85.8,0,0,0,0,89.84,73.78,0
133010059,2.39,3.28,2.8,3.23,3.23,3.48,3.39,3,10,28,50,69,100,123,141,144,97.14,97.79,0,0,0,0,83.36,100,0
133010057,2.45,3,2.65,2.09,2.59,3.25,2.6,4,13,26,51,67,89,106,124,128,86.03,81.55,0,0,0,0,73,0,0
133010062,3,2.83,2.5,2.35,3.1,3.42,2.76,3,13,26,52,66,85,104,127,138,94.6,94.15,0,0,0,0,99.11,96.42,0
133010058,3.3,3.67,3.14,3.54,3.65,3.86,3.65,4,12,30,54,73,102,124,141,147,89.37,97.07,0,0,0,0,86.54,0,0
133010063,2.44,2.81,2.29,2.06,2.56,3,2.8,2.69,13,28,49,57,78,97,124,131,86.03,86.47,0,0,0,0,86.73,82.28,0
133010061,3,3.39,2.82,3.04,3.52,3.45,3.18,4,16,34,60,77,100,122,136,138,90.32,91.65,0,0,0,0,51.95,60,1
133010067,2.85,3.22,2.55,2.77,2.96,3.55,3.68,3.5,13,28,47,63,92,112,139,141,96.03,95.29,0,0,0,0,86.83,0,0
133010071,2.9,3.89,3.09,3.33,3.3,4,3.72,4,16,34,56,75,100,122,146,150,92.54,99.04,0,0,0,0,95.47,0,0
133010073,2.5,2.78,2.53,2.1,2.54,2.89,2.55,2.91,13,31,52,66,80,99,119,127,95.08,82.76,0,0,0,0,33.61,55.35,0
133010074,2.33,2.5,2.67,1.83,2.13,2.58,2.75,3.14,11,23,43,49,64,80,105,116,96.67,95.29,0,0,0,0,91.56,82.44,1
133010075,2.56,2.72,2.93,2.43,2.3,3.05,3.22,3,13,25,47,55,72,88,121,132,95.56,89.65,0,0,0,0,85.13,79.14,0
133010077,3.3,3.78,3.41,3.17,3.65,3.61,3.57,4,15,33,57,73,99,122,139,147,98.1,96.65,0,0,0,0,96.42,0,0
133010079,2.33,2.56,1.8,2.5,2.2,2.79,3,3.14,13,25,47,62,82,98,119,133,93.17,87.34,0,0,0,0,78.74,83.33,0
133010080,2.25,2.83,2.35,2.47,2.47,3.26,2.87,3.44,13,28,49,60,78,97,121,134,90.63,88.01,0,0,0,0,85.92,68.35,0
133010081,2.9,3.28,3.05,2.82,3.61,3.61,3.5,4,15,30,57,73,102,125,138,140,91.27,96.29,0,0,0,0,94.44,0,0
133010082,2.8,3.61,3.27,3.52,3.83,3.55,3.88,4,13,31,59,81,104,124,141,146,98.41,97.07,0,0,0,0,80.22,75,0
133010083,2.61,3.61,3,3.18,3.32,3.4,3.21,4,16,34,58,77,102,122,144,146,81.75,90.87,0,0,0,0,78.99,0,0
133010086,2,2.44,1.89,1.92,2.54,2.69,2.2,2.63,13,25,46,52,66,82,106,114,68.41,73.65,0,0,0,0,61.42,54.42,0
133010088,2.9,3.72,3.45,3.44,3.65,3.73,3.87,4,14,32,57,79,99,121,141,147,97.46,95.47,0,0,0,0,95.14,0,0
133010089,2.7,3.11,2.36,2.36,3.1,3.1,3.11,3.14,13,28,47,57,80,100,127,141,96.35,92.65,0,0,0,0,86.05,72.26,0
133010091,2.8,3,2.37,2.16,2.24,3.11,2.18,2.8,15,28,49,57,83,102,119,126,91.27,84.08,0,0,0,0,57.66,69.4,1
133010092,2.55,2.5,2.5,1.82,2.31,2.31,2.18,3,15,28,45,53,71,84,98,105,91.43,82.09,0,0,0,0,50.61,83.61,0
133010094,2.2,3.06,2.47,2.21,2.4,3.05,3,3.25,13,28,44,52,74,90,114,126,86.67,92.34,0,0,0,0,86.81,69.26,0
133010095,2.39,3.06,2.29,2.64,3,3.36,3.19,3.36,15,27,47,58,83,102,127,138,81.59,84.23,0,0,0,0,67.63,64.04,0
133010097,2.55,2.83,2.31,2.1,2.22,2.83,2.81,2.94,13,25,49,56,74,89,113,124,90.19,89.85,0,0,0,0,89.36,69.14,0
133010103,3.18,3.5,2.82,3,3.05,3.45,3.31,4,18,36,57,76,102,122,144,150,94.29,92.33,0,0,0,0,67,0,0
133010106,3.05,3.06,2.59,2.4,2.56,3.42,2.18,2.13,18,33,52,66,89,108,127,132,88.6,88.87,0,0,0,0,80.23,72.69,0
133010107,3,3.39,2.64,2.4,3.09,3.11,3.18,3.14,12,30,55,66,89,108,142,146,91.59,95.99,0,0,0,0,73.1,66,0
133010109,2.75,2.78,2.84,2.17,2.45,2.84,2.65,3.2,15,30,54,63,86,102,127,135,90.98,87.16,0,0,0,0,84.95,53.69,0
133010110,2.85,3.11,3.09,2.73,2.74,3.25,2.95,3.5,15,30,54,70,99,116,135,144,95.93,96.18,0,0,0,0,88.29,66.66,0
133010113,2.67,2.89,2.73,2.22,2.08,2.56,1.91,2.88,11,26,46,61,80,93,105,113,69.95,83.41,0,0,0,0,48.09,66.76,1
133010116,3.8,4,3.42,3.73,3.79,3.85,4,4,21,39,62,84,108,128,144,146,100,100,0,0,0,0,94.04,0,0
133010117,2.5,3.17,2.86,2.53,2.39,2.75,2.61,2.8,16,31,52,65,86,103,127,129,88.33,95.47,0,0,0,0,77.52,78.33,0
133010118,2.73,3.33,2.47,2.26,2.8,2.83,2.78,2.57,13,31,47,57,81,97,124,132,93.49,98.21,0,0,0,0,72.08,83.33,0
133010120,3.4,3.72,3.58,3.73,3.92,4,4,4,21,39,63,85,111,131,146,150,99.21,100,0,0,0,0,100,0,0
133010121,2.9,3.39,3.11,2.91,3.86,3.71,3.79,4,16,34,60,83,100,121,141,147,96.83,95.31,0,0,0,0,93.74,0,0
133010122,2.95,3.06,3.26,2.86,2.7,3,3.31,4,18,33,52,71,97,116,138,144,93.49,92.22,0,0,0,0,83.92,66.66,0
133010123,3.25,3.67,3.08,2.67,3.25,3.1,3.55,4,21,39,63,87,108,128,139,147,95.24,99.82,0,0,0,0,81.66,0,0
133010126,2.5,3.06,2.4,2.75,2.68,2.94,3.31,2.4,15,30,50,63,83,97,125,127,91.77,89.33,0,0,0,0,88.14,63.33,0
133010128,2.25,3,2.65,2.84,2.64,3.25,3,3.79,15,27,53,69,96,113,133,147,82.65,87.84,0,0,0,0,74.95,75.5,0
133010130,2.25,3.06,2.94,2.55,2.7,2.94,3.32,2,10,25,48,67,87,101,132,135,93.49,96.24,0,0,0,0,87.9,62.38,0
133010135,3.25,3.22,3,2.47,3.24,3.1,3.43,3.84,21,36,55,68,89,103,130,149,92.57,89.6,0,0,0,0,92.13,84.2,0
133010136,3.2,3.33,2.58,2.79,2.86,2.95,3.36,3.63,18,36,58,68,90,104,127,135,84.34,85.12,0,0,0,0,81.06,50,0
133010138,2.35,2.44,2.31,2.11,2.08,2.38,2.09,2.6,10,22,43,49,64,69,92,107,82.46,86.67,0,0,0,0,40.23,50.81,1
133010139,3.05,3.33,2.71,3.11,2.91,3.5,3.44,4,21,39,55,71,100,116,138,144,92.38,94.38,0,0,0,0,83.3,0,0
133010142,3.45,3.56,3.38,3,3.24,3.47,4,4,21,36,55,76,102,119,140,144,95.2,94.71,0,0,0,0,85.32,41.11,0
133010146,2.85,3.44,3.41,3.36,3.16,3.26,3.77,3.75,15,30,54,73,104,121,140,150,94.52,96.5,0,0,0,0,80.83,73.33,0
133010147,2.95,3,2.91,2.79,2.85,2.95,3.38,3.2,18,33,60,76,99,113,132,147,94.6,93.32,0,0,0,0,83.01,74.16,0
133010150,2.67,2.78,2.88,2.43,2.5,3.13,3.13,3.4,15,27,52,60,77,90,112,132,91.9,89.94,0,0,0,0,77.49,89.15,0
133010151,2.65,3.17,2.91,2.93,3.04,3.25,3.38,3.79,18,33,60,68,91,101,124,138,94.92,98.61,0,0,0,0,81.07,96,0
133010161,2.45,2.28,2,1.92,2.28,2.28,2.31,2.5,18,36,58,68,89,107,120,125,87.22,74.36,0,0,0,0,47.85,73.69,1
133010164,3.25,3.72,3.79,3.77,3.71,3.86,3.85,4,16,34,63,85,109,131,144,150,96.79,98.04,0,0,0,0,82.56,0,0
133010168,3.1,3.06,2.38,2.72,2.63,3.24,3.37,3.6,21,33,43,61,77,98,130,145,88.76,78.35,0,0,0,0,81.02,82.22,0
133010169,3.3,3.71,3.18,2.82,3.22,3.48,3.25,4,18,30,49,61,87,108,130,144,94.76,90.15,0,0,0,0,91.36,81.3,0
133010184,3,2.36,2.82,2.54,2.71,2.6,2.95,2.57,18,27,43,53,71,86,117,131,96.53,95.15,0,0,0,0,95.12,87.97,0
133010185,2.9,3.41,2.84,2.89,3.06,2.95,3.25,3.5,18,33,57,73,90,107,135,147,92.86,93.75,0,0,0,0,88.69,85.83,0
133010186,2.7,3.12,3.12,3.11,3.06,3.23,3.13,3.17,21,36,53,69,94,116,138,147,97.24,95.86,0,0,0,0,96.13,51.94,0
133010193,3.8,3.88,3.79,4,3.81,3.7,3.77,4,21,39,65,87,108,128,141,143,93.14,93.2,0,0,0,0,75.15,0,0
133010194,3.15,2.94,3.09,3.1,3.45,3.12,3.16,3.07,19,31,54,68,92,112,134,146,88.67,95.26,0,0,0,0,71.76,71.42,0
133010197,2.5,3.25,2.71,2.64,2,2.64,2.42,3.23,13,25,46,54,72,86,101,114,81.76,86.38,0,0,0,0,60.85,66.97,0
133010198,2.2,2.94,3.05,3.3,3.14,2.95,2.75,3.4,10,25,52,69,97,116,133,138,76.64,84.1,0,0,0,0,56.05,88,0
133010200,2.6,3.06,2.95,2.68,2.4,2.8,2.73,2.88,13,28,57,70,90,104,127,132,77.48,86.57,0,0,0,0,63.71,83.09,0
133010202,2.65,2.82,2.83,2.79,2.57,3,2.29,2.9,15,27,47,61,78,86,99,109,72.72,73.77,0,0,0,0,48.95,64.02,0
133010203,2.82,3,2.33,3,2.23,2.38,2.13,2.53,15,28,43,49,54,64,81,94,85.37,94.11,0,0,0,0,83.66,78.15,1
133010170,2.6,3,2.14,2.12,2.59,2.95,2.56,3.57,14,32,48,62,81,101,127,134,91.61,83.56,0,0,0,0,59.34,54.16,0
133010171,2.89,2.41,2.31,2,2.33,2.73,2.44,3,18,33,49,50,65,80,97,107,76.32,67.33,0,0,0,0,56.85,60.79,0
133010172,2.45,2.76,2.85,2,2.5,2.83,2.8,2.46,18,33,46,54,80,93,124,131,88.66,89,0,0,0,0,84.56,67.66,0
133010173,2.7,2.76,2.75,2.25,2.55,2.67,3.05,3.13,21,36,56,65,77,92,115,129,89.58,93.21,0,0,0,0,73.26,77.04,0
133010176,3.45,3.65,3.42,3,3.58,3.84,3.5,4,18,36,60,78,102,121,140,147,88.56,97.47,0,0,0,0,58.8,70.85,0
133010177,3.8,3.29,3.74,3.18,3.24,3.53,3.6,3.83,21,33,54,73,92,106,126,144,88.06,86.77,0,0,0,0,79.75,87.47,0
133010183,2.7,3.06,2.95,3.09,3.13,3.12,3.13,3.75,15,30,54,76,103,120,136,144,91.9,78.31,0,0,0,0,38.96,51.04,0
133010188,2.6,2.76,2.71,2,2.5,2.43,2.46,2.92,15,33,58,66,76,87,113,126,77.47,82.24,0,0,0,0,46.62,45.19,0
133010204,3,3.76,3.55,3.45,3.7,3.79,3.65,4,16,34,63,82,105,119,139,144,96.09,91.4,0,0,0,0,80.69,100,0
133010143,3,3.44,2.77,2.95,2.71,3.48,3.28,3.73,18,33,56,72,92,112,136,147,88.63,89.61,0,0,0,0,82.29,40,0
133010141,2.07,2.56,2.46,2.43,2.3,2.27,2.69,3.12,8,23,37,48,65,77,105,122,78.48,73.37,0,0,0,0,80.83,84.68,0
133010206,2.75,3.35,2.9,3.05,2.77,3,3.36,3.4,16,34,61,78,98,118,140,147,90.85,97.54,0,0,0,0,73.89,89.52,1
133010189,3.3,3.41,3.42,3.59,3.38,3.64,3.81,4,18,33,58,77,98,120,141,147,91.06,93.54,0,0,0,0,80.97,0,0
133010208,3.3,3.5,3.59,3.45,3.45,3.7,3.56,4,20,37,63,79,97,117,139,143,85.67,86.62,0,0,0,0,57.9,16.66,0
133010181,3.05,3.47,3.25,3.64,3.38,3.58,2.63,4,18,36,60,79,103,122,136,138,92.28,92.75,0,0,0,0,82.28,0,0
133010104,2.83,2.78,2.59,2.18,2.3,2.56,2.44,2.67,18,33,50,64,82,97,121,130,86.4,85.66,0,0,0,0,57.09,64.44,1
133010205,3.05,3.35,3.06,2.65,3.24,3.14,3,3.5,21,39,56,67,82,96,114,130,92.44,93.91,0,0,0,0,78.98,93,0
133010078,2.06,2.22,1.8,2.14,2.6,2.39,2.29,3.18,10,25,47,54,78,96,121,132,88.89,80.95,0,0,0,0,60.67,42.32,0
133010115,2.4,3.17,2.88,2.65,2.65,2.74,2.94,2.85,18,33,52,66,87,103,124,134,82.65,86.84,0,0,0,0,70.24,53.09,0
133010156,2.74,2.78,2.27,2.11,3,3.22,3.12,2.29,18,27,38,47,76,94,123,134,82.21,83.69,0,0,0,0,64.04,56.84,0
133010211,3,3.18,2.77,3.23,3.04,3.15,3,4,16,31,51,73,99,119,136,144,86.59,88.26,0,0,0,0,77.71,0,0
133010212,2.22,2.27,1.92,2.75,1.71,2.36,2.44,2.67,15,21,33,37,53,61,81,93,93.56,83.5,0,0,0,0,70.45,71.76,1
133010216,2.95,3.47,3.45,3.14,3.81,3.22,2.94,2.88,16,34,58,77,98,118,133,141,94.21,87.95,0,0,0,0,78.78,77.14,0
133010217,3.25,3.65,2.86,3.16,2.52,2.79,3,3.14,16,34,60,76,102,116,133,144,89.3,91.94,0,0,0,0,72.99,70.63,0
133010218,2.7,3.18,2.55,2.31,2.42,2.82,2.38,3.41,16,31,57,73,85,96,118,138,92.85,97.9,0,0,0,0,79.36,97.14,0
133010220,2.3,3,2.94,3.16,2.26,2.8,2.62,3.36,10,22,50,63,75,89,109,123,88.69,88.8,0,0,0,0,63.23,77.64,1
133010222,3.25,3.82,3.23,3.27,3.09,3.25,3.46,4,18,36,63,82,99,113,133,143,89.94,86.38,0,0,0,0,72.72,70,0
133010144,2.55,2.81,2.41,2,2.67,2.53,3.11,3.28,15,30,44,52,73,85,112,130,85.39,91.76,0,0,0,0,76.03,60.09,0
133010223,2.75,3.35,3.14,3.1,2.71,2.7,3.45,4,12,27,55,72,96,116,138,144,81,75.92,0,0,0,0,84.11,82.33,0
133010195,2.33,2.88,2.6,3.07,2.5,2.64,2.38,2,13,28,50,64,84,98,120,125,91.51,87.32,0,0,0,0,61.72,51.58,1
133010026,3.15,3.67,3.27,3.14,3.74,3.67,3.37,4,20,38,60,74,97,116,141,143,92.48,98.85,0,0,0,0,96.57,0,0
133020308,3.26,3.63,2.95,3.17,3.09,3.7,3.67,4,19,38,51,71,96,116,135,139,93.39,98.56,0,0,0,0,89.04,0,1
133020006,3.11,3.53,3.15,3.48,3.7,3.79,3.6,4,16,33,51,72,102,121,139,140,91.25,97.32,0,0,0,0,85.71,0,0
133020008,3.05,3.26,3,3.29,3.52,3.32,3.33,4,19,38,57,78,104,123,135,140,96.07,90.11,0,0,0,0,84.76,0,0
133020010,2.56,3.11,3,2.87,2.62,3,3,3.43,13,32,51,71,95,112,133,140,98.21,96.36,0,0,0,0,90.71,68.57,0
133020011,2.44,3.11,2.61,3.05,2.87,3.29,3.29,3.33,13,32,53,70,93,110,137,140,99.11,99.04,0,0,0,0,84.76,87.5,0
133020012,2.95,3.42,3.32,3.52,3.83,3.89,3.8,4,13,30,56,77,104,123,139,140,88.1,96.83,0,0,0,0,94.76,0,0
133020015,2.81,3.21,2.39,2.74,3.24,3.41,2.4,3.67,13,32,53,70,92,109,133,139,94.29,95.36,0,0,0,0,64.24,95,0
133020014,3.58,3.74,3.45,3.78,3.65,4,3.2,4,16,35,57,80,106,123,139,146,100,99.11,0,0,0,0,88.09,0,0
133020016,3.84,3.84,3.68,3.91,3.91,4,3.6,4,19,38,60,83,106,123,139,140,100,99.82,0,0,0,0,95.23,0,0
133020018,2.45,2.47,2.2,2.44,2.47,3.05,2.54,3,7,21,31,41,69,88,118,127,68.39,79.68,0,0,0,0,55.78,23.8,0
133020021,2.88,2.89,2.89,3.14,2.91,3.74,3.4,4,14,29,47,65,93,112,135,140,96.43,95.54,0,0,0,0,85.27,0,0
133020019,3.37,3.53,3.18,3.38,3.3,3.58,3.5,4,16,35,57,78,102,121,139,140,98.04,99.11,0,0,0,0,81.42,0,0
133020024,2.63,2.82,2.53,2.26,2.52,3.06,2.5,3.25,14,31,45,55,80,97,127,135,88.21,87.68,0,0,0,0,42.49,41.42,0
133020023,3.47,3.58,3.59,3.7,3.74,3.88,3.4,4,19,38,60,83,106,123,139,140,100,98.21,0,0,0,0,95.23,0,0
133020026,2.89,3.53,3.6,3.57,3.65,3.71,3.5,4,16,41,58,81,104,121,139,140,98.93,98.86,0,0,0,0,92.49,0,0
133020025,3.58,3.58,3.68,4,3.87,4,3.8,4,19,38,60,83,106,123,139,140,98.93,98.21,0,0,0,0,95.23,0,0
133020029,3.47,3.68,3.36,3.83,3.74,4,3.33,4,19,38,55,78,104,121,135,139,99.11,99.04,0,0,0,0,89.99,0,0
133020030,4,3.95,4,4,4,4,4,4,19,37,59,82,105,122,138,146,99.11,100,0,0,0,0,95.23,85.71,0
133020033,3.16,3.42,3.36,2.9,3.26,3.89,3.25,4,19,38,58,79,102,121,133,140,94.64,94.22,0,0,0,0,79.97,100,0
133020036,3.32,3.32,2.64,3.05,3.29,3.42,3.5,4,16,35,56,74,97,121,135,142,95.54,94.29,0,0,0,0,85.35,100,0
133020035,2.56,2.76,2.69,2.58,2.78,3.53,2.73,2.71,16,35,49,63,87,106,125,129,79.29,67.9,0,0,0,0,52.85,85.71,1
133020042,2.88,3.11,2.77,2.76,2.95,3.23,3.14,3.5,13,30,44,60,85,107,131,139,98.93,99.75,0,0,0,0,62.65,78.57,0
133020041,3.63,3.89,3.63,3.87,3.57,3.88,3.75,4,19,38,62,85,108,125,139,146,100,96.79,0,0,0,0,96.42,0,0
133020040,3.16,3.21,2.95,3.48,3.52,3.47,2.33,4,16,35,55,76,102,121,135,139,96.43,96.07,0,0,0,0,71.42,0,1
133020039,3,3.53,3.4,3.71,3.65,4,2.67,4,13,30,56,77,98,117,135,139,100,97.25,0,0,0,0,73.8,0,0
133020043,3.05,3.68,3.41,3.57,3.26,3.59,3.2,4,16,35,57,80,106,123,139,140,96.43,97.97,0,0,0,0,82.85,0,0
133020044,3.05,3.63,3.36,3.91,3.83,4,3,4,19,38,58,81,104,121,135,140,97.86,96.96,0,0,0,0,88.09,0,0
133020045,3.89,3.84,3.92,3.87,3.84,4,3.75,3.78,19,38,62,85,110,125,137,146,98.39,98.39,0,0,0,0,88.57,82.85,0
133020046,3.32,3.95,3.45,3.65,3.74,3.76,3.8,3,16,35,57,80,106,123,139,145,98.04,98.74,0,0,0,0,92.38,0,0
133020049,3.63,3.84,3.5,3.65,3.78,3.88,3.4,4,19,38,60,83,106,123,139,146,99.11,98.93,0,0,0,0,83.33,0,0
133020051,3.42,3.53,3.59,3.74,3.74,3.88,3.2,4,16,35,60,83,106,123,139,140,98.21,100,0,0,0,0,76.19,0,0
133020053,3.47,3.42,3.36,3.24,3.26,3.68,3,4,19,38,60,79,99,118,135,139,100,97.86,0,0,0,0,78.57,0,0
133020054,3.32,3.05,2.43,2.86,3.05,3.1,3.4,3.2,16,35,52,71,91,111,132,137,99.82,99.82,0,0,0,0,65.84,85.71,0
133020056,3.05,3.16,2.91,3.1,2.96,3.53,3.8,4,19,38,60,78,98,117,139,140,100,98.04,0,0,0,0,90.47,0,0
133020057,3.32,3.16,2.82,3,2.83,3.32,2,4,19,36,51,70,100,119,135,145,97.14,98.04,0,0,0,0,54.76,0,0
133020088,3.32,3.58,3.82,3.76,3.7,4,3.8,4,16,35,60,81,104,121,139,140,99.82,97.32,0,0,0,0,92.85,0,0
133020061,3.84,3.95,3.77,3.9,3.87,3.74,3.33,4,19,38,60,81,104,123,135,140,98.21,100,0,0,0,0,95.23,0,0
133020064,3.53,3.26,3.5,3.9,3.09,4,3.4,4,19,38,60,81,101,120,139,140,100,96.99,0,0,0,0,92.85,48.75,0
133020066,3.74,3.47,3.36,3.9,3.43,3.89,3.6,3.33,19,38,60,81,101,120,137,140,99.64,100,0,0,0,0,86.66,71.42,0
133020067,3.05,2.84,2.89,3.24,3.05,3.14,2.33,4,19,36,55,76,99,118,135,139,96.07,85.91,0,0,0,0,65.23,0,0
133020069,4,3.84,3.77,3.91,3.87,4,4,4,19,38,60,83,106,123,135,146,100,98.93,0,0,0,0,97.61,0,0
133020070,3.37,3.53,3.36,3.9,3.13,3.89,3,4,19,38,57,78,98,117,135,146,93.75,94.57,0,0,0,0,85.71,0,0
133020072,3,2.78,2.47,2.75,2.74,3.43,3.33,3,16,32,47,62,85,106,137,139,96.43,95.54,0,0,0,0,82.14,85.71,0
133020075,2.74,2.84,2.2,3,3.19,3.43,3.5,4,17,34,51,67,93,114,135,145,96.25,97.14,0,0,0,0,92.85,0,0
133020080,3.84,3.68,3.54,3.65,3.52,3.94,3.44,4,19,38,58,81,102,119,131,135,100,97.32,0,0,0,0,78.57,0,0
133020077,2.79,3.16,2.25,3.48,3.19,3.39,3.5,3.67,14,33,46,67,93,112,133,139,99.11,97.32,0,0,0,0,91.07,58.33,0
133020081,3.47,2.95,2.73,3.33,3.22,3.5,3.33,3.67,19,36,49,67,93,115,133,139,95.36,90.85,0,0,0,0,66.66,100,1
133020082,2.75,2.95,2.62,3.1,2.89,3.05,2.8,3.67,11,30,49,70,93,109,125,131,92.5,91.4,0,0,0,0,66.52,14.28,1
133020083,3.16,3.05,2.95,3.04,3.43,3.5,3.2,3.71,19,38,55,73,101,121,137,140,99.46,99.82,0,0,0,0,77.72,100,0
133020085,3.42,3.58,3.45,3.57,3.35,3.85,3.33,4,19,38,60,78,101,121,135,139,94.82,98.57,0,0,0,0,80.95,0,1
133020084,3.53,3.26,3.36,3.86,3.91,4,3.6,4,19,38,60,81,104,123,139,146,99.46,99.11,0,0,0,0,88.09,0,0
133020091,3.06,2.94,3.15,3.6,3,3.54,3,4,16,32,53,70,90,109,130,134,89.46,80.7,0,0,0,0,70.47,0,1
133020089,3.74,3.79,3.55,3.84,3.48,3.9,3.67,4,19,38,60,79,100,121,135,140,99.11,98.21,0,0,0,0,100,0,0
133020090,3.21,3.47,3.14,3.71,3.65,3.88,3.5,4,19,38,57,78,104,121,139,146,98.75,92.61,0,0,0,0,95.71,0,0
133020087,3.63,3.37,3.14,3.67,3.52,4,3.6,4,19,38,55,76,97,116,139,140,99.82,98.96,0,0,0,0,92.85,0,0
